"pNo","condition","congruency","wordShown","correctResp","trialnum","resp","acc","rt","include","mentaldemand","effort","frustration","bored","fatigue","acs","implicitWillpower","bigFiveCon","bsc","srsq"
14,"control","congruent","blue","blue",168,"blue",1,560,1,1,1,1,3.9,1,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"control","incongruent","blue","red",169,"red",1,682,1,1,1,1,3.9,1,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"control","congruent","blue","blue",170,"blue",1,628,1,1,1,1,3.9,1,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"control","congruent","yellow","yellow",171,"yellow",1,614,1,1,1,1,3.9,1,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"control","incongruent","yellow","red",172,"red",1,422,1,1,1,1,3.9,1,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"control","incongruent","red","blue",173,"blue",1,398,1,1,1,1,3.9,1,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"control","congruent","blue","blue",174,"blue",1,478,1,1,1,1,3.9,1,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"control","congruent","yellow","yellow",175,"yellow",1,587,1,1,1,1,3.9,1,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"control","congruent","blue","blue",176,"yellow",0,678,1,1,1,1,3.9,1,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"control","congruent","yellow","yellow",177,"yellow",1,1050,1,1,1,1,3.9,1,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"control","incongruent","red","yellow",178,"yellow",1,483,1,1,1,1,3.9,1,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"control","congruent","red","red",179,"red",1,665,1,1,1,1,3.9,1,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"control","congruent","red","red",180,"red",1,785,1,1,1,1,3.9,1,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","red","red",1,"red",1,960,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","blue","blue",2,"blue",1,895,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","blue","blue",3,"blue",1,617,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","incongruent","blue","yellow",4,"yellow",1,788,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","incongruent","red","blue",5,"blue",1,1149,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","incongruent","blue","red",6,"red",1,822,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","yellow","yellow",7,"yellow",1,4187,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","red","red",8,"red",1,979,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","yellow","yellow",9,"yellow",1,736,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","yellow","yellow",10,"yellow",1,601,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","blue","blue",11,"blue",1,838,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","red","red",12,"red",1,684,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","incongruent","yellow","red",13,"red",1,818,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","incongruent","red","yellow",14,"yellow",1,836,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","yellow","yellow",15,"yellow",1,563,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","incongruent","yellow","blue",16,"blue",1,693,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","red","red",17,"red",1,536,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","blue","blue",18,"blue",1,486,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","yellow","yellow",19,"yellow",1,639,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","red","red",20,"red",1,593,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","incongruent","blue","red",21,"blue",0,794,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","incongruent","blue","yellow",22,"yellow",1,657,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","blue","blue",23,"blue",1,654,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","incongruent","yellow","blue",24,"blue",1,758,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","blue","blue",25,"blue",1,578,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","red","red",26,"red",1,545,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","yellow","yellow",27,"yellow",1,729,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","incongruent","yellow","red",28,"red",1,505,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","blue","blue",29,"blue",1,610,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","yellow","yellow",30,"yellow",1,429,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","blue","blue",31,"blue",1,604,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","incongruent","red","blue",32,"blue",1,548,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","yellow","yellow",33,"yellow",1,591,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","red","red",34,"red",1,668,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","incongruent","red","yellow",35,"blue",0,1121,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","red","red",36,"red",1,750,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","yellow","yellow",37,"yellow",1,685,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","incongruent","blue","yellow",38,"yellow",1,567,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","blue","blue",39,"blue",1,715,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","blue","blue",40,"blue",1,653,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","red","red",41,"red",1,839,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","incongruent","red","blue",42,"blue",1,1471,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","incongruent","yellow","red",43,"red",1,1037,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","red","red",44,"red",1,646,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","yellow","yellow",45,"yellow",1,573,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","red","red",46,"red",1,1016,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","blue","blue",47,"blue",1,974,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","blue","blue",48,"blue",1,647,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","incongruent","yellow","blue",49,"yellow",0,876,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","yellow","yellow",50,"yellow",1,690,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","red","red",51,"red",1,1002,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","incongruent","red","yellow",52,"blue",0,1045,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","incongruent","blue","red",53,"red",1,1587,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","yellow","yellow",54,"yellow",1,701,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","yellow","yellow",55,"yellow",1,528,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","incongruent","blue","yellow",56,"yellow",1,671,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","yellow","yellow",57,"yellow",1,513,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","red","red",58,"red",1,623,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","red","red",59,"red",1,602,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","blue","blue",60,"blue",1,571,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","blue","blue",61,"blue",1,556,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","incongruent","red","blue",62,"blue",1,612,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","incongruent","yellow","red",63,"red",1,905,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","yellow","yellow",64,"yellow",1,797,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","yellow","yellow",65,"yellow",1,609,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","red","red",66,"red",1,744,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","incongruent","blue","red",67,"red",1,1154,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","blue","blue",68,"blue",1,842,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","blue","blue",69,"blue",1,494,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","incongruent","yellow","blue",70,"blue",1,555,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","incongruent","red","yellow",71,"yellow",1,784,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","red","red",72,"red",1,687,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","blue","blue",73,"blue",1,610,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","red","red",74,"red",1,805,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","yellow","yellow",75,"yellow",1,677,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","yellow","yellow",76,"yellow",1,506,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","blue","blue",77,"blue",1,696,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","incongruent","yellow","red",78,"red",1,768,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","red","red",79,"red",1,813,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","incongruent","yellow","blue",80,"blue",1,1403,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","incongruent","red","yellow",81,"red",0,723,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","red","red",82,"red",1,670,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","incongruent","red","blue",83,"blue",1,783,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","blue","blue",84,"blue",1,611,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","incongruent","blue","yellow",85,"yellow",1,706,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","yellow","yellow",86,"yellow",1,637,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","blue","blue",87,"blue",1,1343,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","yellow","yellow",88,"yellow",1,819,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","incongruent","blue","red",89,"red",1,648,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","red","red",90,"red",1,702,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","yellow","yellow",91,"yellow",1,715,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","incongruent","blue","yellow",92,"yellow",1,651,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","blue","blue",93,"blue",1,813,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","yellow","yellow",94,"yellow",1,662,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","blue","blue",95,"blue",1,651,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","red","red",96,"red",1,595,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","red","red",97,"red",1,454,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","incongruent","red","blue",98,"blue",1,731,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","incongruent","blue","red",99,"red",1,832,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","red","red",100,"red",1,547,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","yellow","yellow",101,"yellow",1,565,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","red","red",102,"red",1,660,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","incongruent","yellow","blue",103,"blue",1,960,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","incongruent","yellow","red",104,"red",1,603,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","incongruent","red","yellow",105,"yellow",1,1122,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","yellow","yellow",106,"yellow",1,604,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","blue","blue",107,"blue",1,984,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","blue","blue",108,"blue",1,449,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","incongruent","blue","yellow",109,"blue",0,598,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","yellow","yellow",110,"yellow",1,1167,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","blue","blue",111,"blue",1,559,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","red","red",112,"red",1,584,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","blue","blue",113,"blue",1,710,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","incongruent","yellow","red",114,"red",1,921,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","red","red",115,"red",1,560,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","incongruent","yellow","blue",116,"blue",1,990,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","yellow","yellow",117,"yellow",1,461,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","yellow","yellow",118,"yellow",1,489,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","incongruent","blue","red",119,"red",1,760,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","blue","blue",120,"blue",1,477,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","red","red",121,"red",1,751,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","blue","blue",122,"blue",1,580,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","yellow","yellow",123,"yellow",1,891,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","incongruent","red","blue",124,"blue",1,1262,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","red","red",125,"red",1,711,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","incongruent","red","yellow",126,"yellow",1,988,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","incongruent","blue","yellow",127,"yellow",1,1033,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","incongruent","yellow","blue",128,"blue",1,1503,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","blue","blue",129,"blue",1,604,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","red","red",130,"red",1,615,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","blue","blue",131,"blue",1,782,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","yellow","yellow",132,"yellow",1,1591,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","red","red",133,"red",1,814,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","incongruent","blue","red",134,"red",1,1349,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","yellow","yellow",135,"yellow",1,871,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","yellow","yellow",136,"yellow",1,545,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","red","red",137,"red",1,742,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","blue","blue",138,"blue",1,422,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","blue","blue",139,"blue",1,715,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","red","red",140,"red",1,663,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","yellow","yellow",141,"yellow",1,513,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","incongruent","red","blue",142,"blue",1,526,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","incongruent","yellow","red",143,"red",1,893,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","incongruent","red","yellow",144,"yellow",1,694,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","red","red",145,"red",1,613,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","yellow","yellow",146,"yellow",1,592,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","incongruent","red","blue",147,"blue",1,377,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","incongruent","blue","yellow",148,"yellow",1,1001,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","red","red",149,"red",1,567,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","blue","blue",150,"yellow",0,864,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","incongruent","blue","red",151,"red",1,2092,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","blue","blue",152,"blue",1,1395,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","yellow","yellow",153,"yellow",1,1119,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","incongruent","yellow","blue",154,"blue",1,1569,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","blue","blue",155,"blue",1,543,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","blue","blue",156,"blue",1,431,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","incongruent","red","yellow",157,"yellow",1,1123,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","red","red",158,"red",1,679,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","yellow","yellow",159,"yellow",1,952,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
14,"test","congruent","yellow","yellow",160,"yellow",1,1021,1,4.2,5.2,3.4,7,NA,0.333333333333333,1.66666666666667,4.22222222222222,4.46153846153846,3.4
