"pNo","condition","congruency","wordShown","correctResp","trialnum","resp","acc","rt","include","mentaldemand","effort","frustration","bored","fatigue","acs","implicitWillpower","bigFiveCon","bsc","srsq"
11,"control","congruent","blue","blue",12,"blue",1,1072,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","yellow","yellow",13,"yellow",1,1166,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","incongruent","red","yellow",14,"yellow",1,1898,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","yellow","yellow",15,"yellow",1,836,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","incongruent","yellow","red",16,"red",1,894,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","red","red",17,"red",1,731,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","blue","blue",18,"blue",1,1137,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","incongruent","blue","red",19,"red",1,617,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","incongruent","yellow","blue",20,"blue",1,1269,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","yellow","yellow",21,"yellow",1,1226,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","red","red",22,"red",1,972,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","red","red",23,"red",1,758,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","incongruent","blue","yellow",24,"yellow",1,1126,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","yellow","yellow",25,"yellow",1,1254,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","blue","blue",26,"blue",1,1113,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","blue","blue",27,"blue",1,718,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","yellow","yellow",28,"yellow",1,926,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","yellow","yellow",29,"yellow",1,741,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","blue","blue",30,"blue",1,756,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","incongruent","yellow","red",31,"red",1,1323,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","incongruent","red","yellow",32,"yellow",1,1275,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","blue","blue",33,"blue",1,1093,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","incongruent","red","blue",34,"red",0,915,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","red","red",35,"red",1,690,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","red","red",36,"red",1,619,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","yellow","yellow",37,"yellow",1,1061,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","incongruent","yellow","blue",38,"blue",1,1283,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","incongruent","red","yellow",39,"yellow",1,1410,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","incongruent","blue","red",40,"red",1,764,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","blue","blue",41,"blue",1,1582,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","red","red",42,"red",1,988,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","blue","blue",43,"blue",1,1012,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","red","red",44,"red",1,706,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","yellow","yellow",45,"yellow",1,1054,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","incongruent","red","blue",46,"red",0,1904,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","red","red",47,"red",1,685,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","incongruent","yellow","red",48,"red",1,10989,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","incongruent","blue","yellow",49,"yellow",1,1401,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","yellow","yellow",50,"yellow",1,756,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","red","red",51,"red",1,581,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","blue","blue",52,"blue",1,716,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","blue","blue",53,"blue",1,550,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","yellow","yellow",54,"blue",0,1588,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","red","red",55,"red",1,666,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","red","red",56,"red",1,895,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","incongruent","red","blue",57,"blue",1,1613,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","blue","blue",58,"blue",1,888,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","incongruent","red","yellow",59,"yellow",1,908,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","yellow","yellow",60,"yellow",1,1123,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","blue","blue",61,"blue",1,657,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","yellow","yellow",62,"blue",0,1036,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","incongruent","blue","red",63,"red",1,6876,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","blue","blue",64,"blue",1,930,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","incongruent","blue","yellow",65,"yellow",1,1313,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","incongruent","yellow","red",66,"red",1,817,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","red","red",67,"red",1,580,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","yellow","yellow",68,"yellow",1,1005,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","blue","blue",69,"blue",1,812,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","yellow","yellow",70,"yellow",1,1115,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","incongruent","yellow","blue",71,"blue",1,1591,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","red","red",72,"red",1,699,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","incongruent","red","blue",73,"blue",1,1311,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","yellow","yellow",74,"yellow",1,1190,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","red","red",75,"red",1,819,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","incongruent","red","yellow",76,"yellow",1,1185,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","incongruent","blue","red",77,"red",1,1002,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","red","red",78,"red",1,504,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","yellow","yellow",79,"yellow",1,788,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","blue","blue",80,"blue",1,1008,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","blue","blue",81,"yellow",0,1062,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","yellow","yellow",82,"yellow",1,1340,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","incongruent","yellow","red",83,"red",1,832,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","red","red",84,"red",1,852,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","incongruent","blue","yellow",85,"yellow",1,1131,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","blue","blue",86,"blue",1,823,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","red","red",87,"red",1,499,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","blue","blue",88,"blue",1,864,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","yellow","yellow",89,"yellow",1,865,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","incongruent","yellow","blue",90,"blue",1,960,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","blue","blue",91,"blue",1,716,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","blue","blue",92,"blue",1,613,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","red","red",93,"red",1,1257,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","yellow","yellow",94,"yellow",1,719,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","incongruent","yellow","red",95,"red",1,781,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","red","red",96,"red",1,498,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","incongruent","blue","yellow",97,"yellow",1,1132,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","yellow","yellow",98,"yellow",1,770,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","incongruent","red","blue",99,"blue",1,921,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","yellow","yellow",100,"yellow",1,994,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","incongruent","yellow","blue",101,"blue",1,942,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","blue","blue",102,"blue",1,808,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","red","red",103,"red",1,532,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","yellow","yellow",104,"yellow",1,1343,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","incongruent","blue","red",105,"red",1,862,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","incongruent","red","yellow",106,"yellow",1,1657,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","blue","blue",107,"blue",1,873,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","red","red",108,"red",1,720,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","red","red",109,"red",1,557,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","blue","blue",110,"blue",1,683,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","incongruent","red","blue",111,"blue",1,1062,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","yellow","yellow",112,"yellow",1,839,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","yellow","yellow",113,"yellow",1,703,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","blue","blue",114,"blue",1,733,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","red","red",115,"red",1,563,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","incongruent","blue","yellow",116,"yellow",1,1130,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","incongruent","blue","red",117,"red",1,883,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","red","red",118,"red",1,460,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","blue","blue",119,"blue",1,1013,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","blue","blue",120,"blue",1,598,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","incongruent","yellow","blue",121,"yellow",0,1126,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","incongruent","yellow","red",122,"red",1,1040,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","yellow","yellow",123,"yellow",1,684,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","red","red",124,"red",1,618,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","incongruent","red","yellow",125,"yellow",1,1316,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","yellow","yellow",126,"yellow",1,1272,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","blue","blue",127,"blue",1,665,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","red","red",128,"red",1,529,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","incongruent","red","blue",129,"blue",1,798,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","blue","blue",130,"blue",1,635,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","red","red",131,"red",1,969,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","yellow","yellow",132,"yellow",1,1779,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","yellow","yellow",133,"yellow",1,714,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","incongruent","blue","yellow",134,"yellow",1,2084,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","incongruent","blue","red",135,"red",1,789,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","blue","blue",136,"blue",1,1801,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","incongruent","red","yellow",137,"yellow",1,992,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","incongruent","yellow","blue",138,"blue",1,856,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","blue","blue",139,"blue",1,685,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","yellow","yellow",140,"yellow",1,676,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","red","red",141,"red",1,660,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","red","red",142,"red",1,684,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","incongruent","yellow","red",143,"red",1,859,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","yellow","yellow",144,"yellow",1,771,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","blue","blue",145,"blue",1,374,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","incongruent","yellow","blue",146,"blue",1,925,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","yellow","yellow",147,"yellow",1,639,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","yellow","yellow",148,"yellow",1,674,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","red","red",149,"red",1,496,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","incongruent","red","yellow",150,"yellow",1,1175,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","incongruent","yellow","red",151,"red",1,963,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","blue","blue",152,"blue",1,764,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","red","red",153,"red",1,739,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","blue","blue",154,"blue",1,827,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","red","red",155,"red",1,616,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","blue","blue",156,"blue",1,1031,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","incongruent","blue","yellow",157,"yellow",1,1238,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","incongruent","red","blue",158,"blue",1,949,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","incongruent","blue","red",159,"red",1,1313,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","yellow","yellow",160,"yellow",1,1010,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","yellow","yellow",161,"yellow",1,654,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","red","red",162,"red",1,540,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","yellow","yellow",163,"yellow",1,1080,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","incongruent","blue","yellow",164,"blue",0,1026,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","blue","blue",165,"blue",1,660,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","red","red",166,"red",1,618,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","incongruent","blue","red",167,"red",1,827,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","congruent","red","red",168,"red",1,611,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
11,"control","incongruent","red","blue",169,"blue",1,1027,1,4.4,1.7,3.6,3.5,3,0.333333333333333,3.33333333333333,2.55555555555556,2.53846153846154,3.5
