"pNo","condition","congruency","wordShown","correctResp","trialnum","resp","acc","rt","include","mentaldemand","effort","frustration","bored","fatigue","acs","implicitWillpower","bigFiveCon","bsc","srsq"
13,"control","congruent","yellow","yellow",83,"yellow",1,685,1,2.5,2.9,1.5,3.3,1.4,0.583333333333333,3.66666666666667,3.88888888888889,2.92307692307692,3.4
13,"control","incongruent","red","blue",84,"blue",1,1003,1,2.5,2.9,1.5,3.3,1.4,0.583333333333333,3.66666666666667,3.88888888888889,2.92307692307692,3.4
13,"control","congruent","blue","blue",85,"blue",1,1046,1,2.5,2.9,1.5,3.3,1.4,0.583333333333333,3.66666666666667,3.88888888888889,2.92307692307692,3.4
13,"control","incongruent","red","yellow",86,"yellow",1,612,1,2.5,2.9,1.5,3.3,1.4,0.583333333333333,3.66666666666667,3.88888888888889,2.92307692307692,3.4
13,"control","congruent","yellow","yellow",87,"yellow",1,509,1,2.5,2.9,1.5,3.3,1.4,0.583333333333333,3.66666666666667,3.88888888888889,2.92307692307692,3.4
13,"control","incongruent","blue","red",88,"red",1,561,1,2.5,2.9,1.5,3.3,1.4,0.583333333333333,3.66666666666667,3.88888888888889,2.92307692307692,3.4
13,"control","congruent","red","red",89,"red",1,638,1,2.5,2.9,1.5,3.3,1.4,0.583333333333333,3.66666666666667,3.88888888888889,2.92307692307692,3.4
13,"control","congruent","red","red",90,"red",1,531,1,2.5,2.9,1.5,3.3,1.4,0.583333333333333,3.66666666666667,3.88888888888889,2.92307692307692,3.4
13,"control","congruent","red","red",91,"red",1,575,1,2.5,2.9,1.5,3.3,1.4,0.583333333333333,3.66666666666667,3.88888888888889,2.92307692307692,3.4
13,"control","incongruent","yellow","blue",92,"blue",1,597,1,2.5,2.9,1.5,3.3,1.4,0.583333333333333,3.66666666666667,3.88888888888889,2.92307692307692,3.4
13,"control","congruent","blue","blue",93,"blue",1,459,1,2.5,2.9,1.5,3.3,1.4,0.583333333333333,3.66666666666667,3.88888888888889,2.92307692307692,3.4
13,"control","congruent","yellow","yellow",94,"yellow",1,425,1,2.5,2.9,1.5,3.3,1.4,0.583333333333333,3.66666666666667,3.88888888888889,2.92307692307692,3.4
13,"control","incongruent","blue","red",95,"red",1,689,1,2.5,2.9,1.5,3.3,1.4,0.583333333333333,3.66666666666667,3.88888888888889,2.92307692307692,3.4
13,"control","congruent","yellow","yellow",96,"yellow",1,1015,1,2.5,2.9,1.5,3.3,1.4,0.583333333333333,3.66666666666667,3.88888888888889,2.92307692307692,3.4
13,"control","incongruent","red","yellow",97,"yellow",1,7089,1,2.5,2.9,1.5,3.3,1.4,0.583333333333333,3.66666666666667,3.88888888888889,2.92307692307692,3.4
13,"control","congruent","blue","blue",98,"blue",1,1350,1,2.5,2.9,1.5,3.3,1.4,0.583333333333333,3.66666666666667,3.88888888888889,2.92307692307692,3.4
13,"control","congruent","red","red",99,"red",1,588,1,2.5,2.9,1.5,3.3,1.4,0.583333333333333,3.66666666666667,3.88888888888889,2.92307692307692,3.4
13,"control","congruent","red","red",100,"red",1,577,1,2.5,2.9,1.5,3.3,1.4,0.583333333333333,3.66666666666667,3.88888888888889,2.92307692307692,3.4
13,"control","incongruent","blue","yellow",101,"yellow",1,866,1,2.5,2.9,1.5,3.3,1.4,0.583333333333333,3.66666666666667,3.88888888888889,2.92307692307692,3.4
13,"control","congruent","yellow","yellow",102,"yellow",1,542,1,2.5,2.9,1.5,3.3,1.4,0.583333333333333,3.66666666666667,3.88888888888889,2.92307692307692,3.4
13,"control","congruent","red","red",103,"red",1,546,1,2.5,2.9,1.5,3.3,1.4,0.583333333333333,3.66666666666667,3.88888888888889,2.92307692307692,3.4
13,"control","congruent","blue","blue",104,"blue",1,682,1,2.5,2.9,1.5,3.3,1.4,0.583333333333333,3.66666666666667,3.88888888888889,2.92307692307692,3.4
13,"control","incongruent","yellow","red",105,"red",1,532,1,2.5,2.9,1.5,3.3,1.4,0.583333333333333,3.66666666666667,3.88888888888889,2.92307692307692,3.4
13,"control","incongruent","red","blue",106,"blue",1,993,1,2.5,2.9,1.5,3.3,1.4,0.583333333333333,3.66666666666667,3.88888888888889,2.92307692307692,3.4
13,"control","congruent","blue","blue",107,"blue",1,534,1,2.5,2.9,1.5,3.3,1.4,0.583333333333333,3.66666666666667,3.88888888888889,2.92307692307692,3.4
13,"control","congruent","yellow","yellow",108,"yellow",1,624,1,2.5,2.9,1.5,3.3,1.4,0.583333333333333,3.66666666666667,3.88888888888889,2.92307692307692,3.4
13,"control","congruent","yellow","yellow",109,"yellow",1,724,1,2.5,2.9,1.5,3.3,1.4,0.583333333333333,3.66666666666667,3.88888888888889,2.92307692307692,3.4
13,"control","congruent","blue","blue",110,"blue",1,600,1,2.5,2.9,1.5,3.3,1.4,0.583333333333333,3.66666666666667,3.88888888888889,2.92307692307692,3.4
13,"control","incongruent","yellow","blue",111,"blue",1,460,1,2.5,2.9,1.5,3.3,1.4,0.583333333333333,3.66666666666667,3.88888888888889,2.92307692307692,3.4
13,"control","congruent","blue","blue",112,"blue",1,370,1,2.5,2.9,1.5,3.3,1.4,0.583333333333333,3.66666666666667,3.88888888888889,2.92307692307692,3.4
13,"control","incongruent","yellow","red",113,"red",1,421,1,2.5,2.9,1.5,3.3,1.4,0.583333333333333,3.66666666666667,3.88888888888889,2.92307692307692,3.4
13,"control","incongruent","red","yellow",114,"yellow",1,658,1,2.5,2.9,1.5,3.3,1.4,0.583333333333333,3.66666666666667,3.88888888888889,2.92307692307692,3.4
13,"control","congruent","red","red",115,"red",1,593,1,2.5,2.9,1.5,3.3,1.4,0.583333333333333,3.66666666666667,3.88888888888889,2.92307692307692,3.4
13,"control","congruent","yellow","yellow",116,"yellow",1,578,1,2.5,2.9,1.5,3.3,1.4,0.583333333333333,3.66666666666667,3.88888888888889,2.92307692307692,3.4
13,"control","congruent","red","red",117,"red",1,675,1,2.5,2.9,1.5,3.3,1.4,0.583333333333333,3.66666666666667,3.88888888888889,2.92307692307692,3.4
13,"control","congruent","yellow","yellow",118,"yellow",1,502,1,2.5,2.9,1.5,3.3,1.4,0.583333333333333,3.66666666666667,3.88888888888889,2.92307692307692,3.4
13,"control","congruent","red","red",119,"red",1,541,1,2.5,2.9,1.5,3.3,1.4,0.583333333333333,3.66666666666667,3.88888888888889,2.92307692307692,3.4
13,"control","congruent","blue","blue",120,"blue",1,1395,1,2.5,2.9,1.5,3.3,1.4,0.583333333333333,3.66666666666667,3.88888888888889,2.92307692307692,3.4
13,"control","congruent","blue","blue",121,"blue",1,609,1,2.5,2.9,1.5,3.3,1.4,0.583333333333333,3.66666666666667,3.88888888888889,2.92307692307692,3.4
13,"control","congruent","red","red",122,"red",1,672,1,2.5,2.9,1.5,3.3,1.4,0.583333333333333,3.66666666666667,3.88888888888889,2.92307692307692,3.4
13,"control","incongruent","red","blue",123,"blue",1,1157,1,2.5,2.9,1.5,3.3,1.4,0.583333333333333,3.66666666666667,3.88888888888889,2.92307692307692,3.4
13,"control","congruent","yellow","yellow",124,"yellow",1,1025,1,2.5,2.9,1.5,3.3,1.4,0.583333333333333,3.66666666666667,3.88888888888889,2.92307692307692,3.4
13,"control","incongruent","blue","red",125,"red",1,718,1,2.5,2.9,1.5,3.3,1.4,0.583333333333333,3.66666666666667,3.88888888888889,2.92307692307692,3.4
13,"control","incongruent","blue","yellow",126,"yellow",1,1202,1,2.5,2.9,1.5,3.3,1.4,0.583333333333333,3.66666666666667,3.88888888888889,2.92307692307692,3.4
13,"control","incongruent","yellow","red",127,"red",1,550,1,2.5,2.9,1.5,3.3,1.4,0.583333333333333,3.66666666666667,3.88888888888889,2.92307692307692,3.4
13,"control","incongruent","red","yellow",128,"yellow",1,608,1,2.5,2.9,1.5,3.3,1.4,0.583333333333333,3.66666666666667,3.88888888888889,2.92307692307692,3.4
13,"control","congruent","blue","blue",129,"blue",1,437,1,2.5,2.9,1.5,3.3,1.4,0.583333333333333,3.66666666666667,3.88888888888889,2.92307692307692,3.4
13,"control","congruent","red","red",130,"red",1,468,1,2.5,2.9,1.5,3.3,1.4,0.583333333333333,3.66666666666667,3.88888888888889,2.92307692307692,3.4
13,"control","incongruent","yellow","blue",131,"blue",1,483,1,2.5,2.9,1.5,3.3,1.4,0.583333333333333,3.66666666666667,3.88888888888889,2.92307692307692,3.4
13,"control","congruent","yellow","yellow",132,"yellow",1,425,1,2.5,2.9,1.5,3.3,1.4,0.583333333333333,3.66666666666667,3.88888888888889,2.92307692307692,3.4
13,"control","congruent","red","red",133,"red",1,547,1,2.5,2.9,1.5,3.3,1.4,0.583333333333333,3.66666666666667,3.88888888888889,2.92307692307692,3.4
13,"control","congruent","blue","blue",134,"blue",1,390,1,2.5,2.9,1.5,3.3,1.4,0.583333333333333,3.66666666666667,3.88888888888889,2.92307692307692,3.4
13,"control","congruent","yellow","yellow",135,"yellow",1,484,1,2.5,2.9,1.5,3.3,1.4,0.583333333333333,3.66666666666667,3.88888888888889,2.92307692307692,3.4
13,"control","incongruent","red","blue",136,"blue",1,1176,1,2.5,2.9,1.5,3.3,1.4,0.583333333333333,3.66666666666667,3.88888888888889,2.92307692307692,3.4
13,"control","congruent","blue","blue",137,"blue",1,716,1,2.5,2.9,1.5,3.3,1.4,0.583333333333333,3.66666666666667,3.88888888888889,2.92307692307692,3.4
13,"control","incongruent","blue","yellow",138,"yellow",1,670,1,2.5,2.9,1.5,3.3,1.4,0.583333333333333,3.66666666666667,3.88888888888889,2.92307692307692,3.4
13,"control","congruent","red","red",139,"red",1,351,1,2.5,2.9,1.5,3.3,1.4,0.583333333333333,3.66666666666667,3.88888888888889,2.92307692307692,3.4
13,"control","congruent","yellow","yellow",140,"yellow",1,523,1,2.5,2.9,1.5,3.3,1.4,0.583333333333333,3.66666666666667,3.88888888888889,2.92307692307692,3.4
13,"control","congruent","yellow","yellow",141,"yellow",1,548,1,2.5,2.9,1.5,3.3,1.4,0.583333333333333,3.66666666666667,3.88888888888889,2.92307692307692,3.4
13,"control","congruent","blue","blue",142,"red",0,259,1,2.5,2.9,1.5,3.3,1.4,0.583333333333333,3.66666666666667,3.88888888888889,2.92307692307692,3.4
13,"control","congruent","red","red",143,"blue",0,398,1,2.5,2.9,1.5,3.3,1.4,0.583333333333333,3.66666666666667,3.88888888888889,2.92307692307692,3.4
13,"control","incongruent","blue","red",144,"red",1,1224,1,2.5,2.9,1.5,3.3,1.4,0.583333333333333,3.66666666666667,3.88888888888889,2.92307692307692,3.4
13,"control","incongruent","blue","red",145,"red",1,1079,1,2.5,2.9,1.5,3.3,1.4,0.583333333333333,3.66666666666667,3.88888888888889,2.92307692307692,3.4
13,"control","incongruent","red","blue",146,"blue",1,724,1,2.5,2.9,1.5,3.3,1.4,0.583333333333333,3.66666666666667,3.88888888888889,2.92307692307692,3.4
13,"control","congruent","blue","blue",147,"blue",1,730,1,2.5,2.9,1.5,3.3,1.4,0.583333333333333,3.66666666666667,3.88888888888889,2.92307692307692,3.4
13,"control","incongruent","red","yellow",148,"yellow",1,761,1,2.5,2.9,1.5,3.3,1.4,0.583333333333333,3.66666666666667,3.88888888888889,2.92307692307692,3.4
13,"control","congruent","yellow","yellow",149,"yellow",1,600,1,2.5,2.9,1.5,3.3,1.4,0.583333333333333,3.66666666666667,3.88888888888889,2.92307692307692,3.4
13,"control","congruent","blue","blue",150,"blue",1,1006,1,2.5,2.9,1.5,3.3,1.4,0.583333333333333,3.66666666666667,3.88888888888889,2.92307692307692,3.4
13,"control","congruent","red","red",151,"red",1,581,1,2.5,2.9,1.5,3.3,1.4,0.583333333333333,3.66666666666667,3.88888888888889,2.92307692307692,3.4
13,"control","congruent","red","red",152,"red",1,446,1,2.5,2.9,1.5,3.3,1.4,0.583333333333333,3.66666666666667,3.88888888888889,2.92307692307692,3.4
13,"control","congruent","yellow","yellow",153,"yellow",1,539,1,2.5,2.9,1.5,3.3,1.4,0.583333333333333,3.66666666666667,3.88888888888889,2.92307692307692,3.4
13,"control","congruent","yellow","yellow",154,"yellow",1,639,1,2.5,2.9,1.5,3.3,1.4,0.583333333333333,3.66666666666667,3.88888888888889,2.92307692307692,3.4
13,"control","incongruent","yellow","red",155,"red",1,586,1,2.5,2.9,1.5,3.3,1.4,0.583333333333333,3.66666666666667,3.88888888888889,2.92307692307692,3.4
13,"control","congruent","yellow","yellow",156,"yellow",1,668,1,2.5,2.9,1.5,3.3,1.4,0.583333333333333,3.66666666666667,3.88888888888889,2.92307692307692,3.4
13,"control","incongruent","blue","yellow",157,"yellow",1,792,1,2.5,2.9,1.5,3.3,1.4,0.583333333333333,3.66666666666667,3.88888888888889,2.92307692307692,3.4
13,"control","congruent","blue","blue",158,"blue",1,763,1,2.5,2.9,1.5,3.3,1.4,0.583333333333333,3.66666666666667,3.88888888888889,2.92307692307692,3.4
13,"control","congruent","red","red",159,"red",1,532,1,2.5,2.9,1.5,3.3,1.4,0.583333333333333,3.66666666666667,3.88888888888889,2.92307692307692,3.4
13,"control","congruent","red","red",160,"red",1,516,1,2.5,2.9,1.5,3.3,1.4,0.583333333333333,3.66666666666667,3.88888888888889,2.92307692307692,3.4
13,"control","congruent","blue","blue",161,"blue",1,596,1,2.5,2.9,1.5,3.3,1.4,0.583333333333333,3.66666666666667,3.88888888888889,2.92307692307692,3.4
13,"control","incongruent","yellow","blue",162,"blue",1,633,1,2.5,2.9,1.5,3.3,1.4,0.583333333333333,3.66666666666667,3.88888888888889,2.92307692307692,3.4
13,"control","congruent","blue","blue",163,"blue",1,831,1,2.5,2.9,1.5,3.3,1.4,0.583333333333333,3.66666666666667,3.88888888888889,2.92307692307692,3.4
13,"control","incongruent","red","blue",164,"blue",1,526,1,2.5,2.9,1.5,3.3,1.4,0.583333333333333,3.66666666666667,3.88888888888889,2.92307692307692,3.4
13,"control","congruent","red","red",165,"red",1,611,1,2.5,2.9,1.5,3.3,1.4,0.583333333333333,3.66666666666667,3.88888888888889,2.92307692307692,3.4
